0,1
0.48333333333333334,0.5166666666666667
0.6666666666666666,0.3333333333333333
0.7,0.3
0.6166666666666667,0.38333333333333336
0.65,0.35
0.5666666666666667,0.43333333333333335
0.75,0.25
0.43333333333333335,0.5666666666666667
0.5666666666666667,0.43333333333333335
0.65,0.35
0.7166666666666667,0.2833333333333333
0.65,0.35
0.65,0.35
0.7166666666666667,0.2833333333333333
0.5666666666666667,0.43333333333333335
0.5833333333333334,0.4166666666666667
0.6833333333333333,0.31666666666666665
0.6166666666666667,0.38333333333333336
0.6833333333333333,0.31666666666666665
0.5833333333333334,0.4166666666666667
0.6666666666666666,0.3333333333333333
0.5666666666666667,0.43333333333333335
0.5833333333333334,0.4166666666666667
0.6666666666666666,0.3333333333333333
0.48333333333333334,0.5166666666666667
0.65,0.35
0.55,0.45
0.7166666666666667,0.2833333333333333
0.6166666666666667,0.38333333333333336
0.7,0.3
0.5166666666666667,0.48333333333333334
0.7,0.3
0.7333333333333333,0.26666666666666666
0.6833333333333333,0.31666666666666665
0.5833333333333334,0.4166666666666667
0.5333333333333333,0.4666666666666667
0.6833333333333333,0.31666666666666665
0.6666666666666666,0.3333333333333333
0.4666666666666667,0.5333333333333333
0.5666666666666667,0.43333333333333335
0.6833333333333333,0.31666666666666665
0.5333333333333333,0.4666666666666667
0.75,0.25
0.55,0.45
0.7166666666666667,0.2833333333333333
0.6,0.4
0.5666666666666667,0.43333333333333335
0.5333333333333333,0.4666666666666667
0.48333333333333334,0.5166666666666667
0.5333333333333333,0.4666666666666667
0.6666666666666666,0.3333333333333333
0.75,0.25
0.6,0.4
0.75,0.25
0.65,0.35
0.5166666666666667,0.48333333333333334
0.55,0.45
0.5333333333333333,0.4666666666666667
0.55,0.45
0.5166666666666667,0.48333333333333334
